SubscriptionId,InstitutionName,NewJiscBand,Sector,JC Institution Name,AccountStatus,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,Country,SubscriptionStatus,Agreement Type
49801,Bishop_Grosseteste_University_College_Lincoln,Band 10,Higher Education,Bishop Grosseteste University,Active,2014-11-28,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49802,Bishop_Grosseteste_University_College_Lincoln,Band 10,Higher Education,Bishop Grosseteste University,Active,2014-11-28,CUP Journals 2015 (Cambridge University Press),2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49469,Bournemouth_University,Band 5B,Higher Education,Bournemouth University,Active,2014-11-14,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49471,Bournemouth_University,Band 5B,Higher Education,Bournemouth University,Active,2014-11-14,Digimap Ordnance Survey Collection®  2014-2016,2014-11-14,2016-07-31,Digimap Main HE and FE Licence with End User Licence Agreement 2014,2014-08-01,2016-07-31,Sublicence,England,Active,Yearly Agreement
49714,Bournemouth_University,Band 5B,Higher Education,Bournemouth University,Active,2014-11-25,Project MUSE Journals Agreement 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49562,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-11-20,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49596,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-11-20,Euclid Prime Jisc Collections SMP 2015,2015-01-01,2015-12-31,Jisc Collections SMP Euclid Prime 2015,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
49599,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-11-20,Project MUSE Journals Agreement 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49740,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-11-26,Oxford University Press Journals '2015 Full Collection' offer 2015-2017,2015-01-01,2017-12-31,Oxford Journals 2015 Full Collection 2015-17,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49741,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-11-26,CUP Journals 2015 (Cambridge University Press),2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49758,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-11-26,Carl Giles Digital Archive,2014-11-26,2100-09-01,HEFCE University of Kent Carl Giles Digital Archive in perpetuity,2009-08-31,2100-09-01,Sublicence,England,Active,Free Agreement
49778,Buckinghamshire_New_University,Band 7,Higher Education,Buckinghamshire New University,Active,2014-11-27,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-12-01,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
49261,Canterbury_Christ_Church_University,Band 6,Higher Education,Canterbury Christ Church University,Active,2014-11-04,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-04,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
49239,Cardiff_Metropolitan_University,Band 7,Higher Education,Cardiff Metropolitan University,Active,2014-11-03,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-03,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,Wales,Active,Yearly Agreement
49262,Cardiff_Metropolitan_University,Band 7,Higher Education,Cardiff Metropolitan University,Active,2014-11-04,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,Wales,Active,NESLi2 Agreement
49396,Cardiff_Metropolitan_University,Band 7,Higher Education,Cardiff Metropolitan University,Active,2014-11-11,Bloomsbury Journals SMP Agreement 2015,2015-01-01,2015-12-31,Jisc Collections Bloomsbury Journals SMP Dec 2015,2015-01-01,2015-12-31,Direct,Wales,Request sent,NESLi2 Agreement
49525,Cardiff_Metropolitan_University,Band 7,Higher Education,Cardiff Metropolitan University,Active,2014-11-19,CUP Journals 2015 (Cambridge University Press),2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,Wales,Active,NESLi2 Agreement
49281,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-11-04,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Sublicence,Wales,Active,NESLi2 Agreement
49453,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-11-13,Science Classic,2014-11-13,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,Wales,Active,Free Agreement
49460,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-11-13,Brill Journals SMP 2015 offer,2015-01-01,2015-12-31,Jisc Collections Koninklijke Brill Journals SMP December 2015,2015-01-01,2015-12-31,Direct,Wales,Active,NESLi2 Agreement
49616,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-11-20,CUP Journals 2015 (Cambridge University Press),2015-01-01,2015-12-31,Cambridge University Press Journals 2015,2015-01-01,2015-12-31,Direct,Wales,Request sent,NESLi2 Agreement
49617,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-11-20,Annual Reviews Journals 2015-2017 Agreement,2015-01-01,2017-12-31,Jisc Collections Annual Reviews Journal Agreement Dec 2017,2015-01-01,2017-12-31,Sublicence,Wales,Active,NESLi2 Agreement
49618,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-11-20,e-Duke Journals Scholarly Collection 2015 SMP offer,2015-01-01,2015-12-31,e-Duke Journals Scholarly Collection: Expanded SMP 2015,2015-01-01,2015-12-31,Direct,Wales,Active,NESLi2 Agreement
49759,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-11-26,Project MUSE Journals Agreement 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,Wales,Active,NESLi2 Agreement
49760,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-11-26,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-26,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,Wales,Active,Yearly Agreement
49781,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-11-27,Digimap Ordnance Survey Collection®  2014-2016,2014-11-27,2016-07-31,Digimap Main HE and FE Licence with End User Licence Agreement 2014,2014-08-01,2016-07-31,Sublicence,Wales,Active,Yearly Agreement
49767,"City_University,_London",Band 5A,Higher Education,"City University, London",Active,2014-11-27,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49256,Coventry_University,Band 5A,Higher Education,Coventry University,Active,2014-11-04,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Active,NESLi2 Agreement
49543,Coventry_University,Band 5A,Higher Education,Coventry University,Active,2014-11-19,Cambridge Books Online Evidence-based Acquisition 2014,2014-11-19,2015-07-31,Cambridge Books Online Evidence-based Acquisition,2014-08-01,2015-07-31,Direct,England,Active,NESLi2 Agreement
49521,Cranfield_University,Band 5B,Higher Education,Cranfield University,Active,2014-11-18,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49729,Cranfield_University,Band 5B,Higher Education,Cranfield University,Active,2014-11-26,Digimap Ordnance Survey Collection®  2014-2016,2014-11-26,2016-07-31,Digimap Main HE and FE Licence with End User Licence Agreement 2014,2014-08-01,2016-07-31,Sublicence,England,Active,Yearly Agreement
49237,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-03,Annual Reviews Journals 2015-2017 Agreement,2015-01-01,2017-12-31,Jisc Collections Annual Reviews Journal Agreement Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49277,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-04,Brill Journals SMP 2015 offer,2015-01-01,2015-12-31,Jisc Collections Koninklijke Brill Journals SMP December 2015,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
49362,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-07,Bloomsbury Journals SMP Agreement 2015,2015-01-01,2015-12-31,Jisc Collections Bloomsbury Journals SMP Dec 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49374,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-10,Reaxys 2014 -19 (5 year commitment),2014-11-10,2019-10-31,Elsevier Reaxys Nov 2014 - Oct 2019,2014-11-01,2019-10-31,Direct,England,Request sent,Yearly Agreement
49375,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-10,Reaxys 2014 -19 (5 year commitment),2014-11-10,2019-10-31,Elsevier Reaxys Nov 2014 - Oct 2019,2014-11-01,2019-10-31,Direct,England,Request sent,Yearly Agreement
49376,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-10,Reaxys 2014 -19 (5 year commitment),2014-11-10,2019-10-31,Elsevier Reaxys Nov 2014 - Oct 2019,2014-11-01,2019-10-31,Direct,England,Request sent,Yearly Agreement
49402,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-11,Digimap Ordnance Survey Collection®  2014-2016,2014-11-11,2016-07-31,Digimap Main HE and FE Licence with End User Licence Agreement 2014,2014-08-01,2016-07-31,Sublicence,England,Active,Yearly Agreement
49425,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-11,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49490,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-17,Oxford University Press Journals '2015 Full Collection' offer 2015-2017,2015-01-01,2017-12-31,Oxford Journals 2015 Full Collection 2015-17,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49499,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-17,Oxford Bibliographies Online For Higher Education - New Orders 2014-2017,2014-11-17,2017-08-31,Jisc Collections OUP Agreement HE August 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
49511,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-18,e-Duke Journals Scholarly Collection 2015 SMP offer,2015-01-01,2015-12-31,e-Duke Journals Scholarly Collection: Expanded SMP 2015,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
49538,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-19,Project MUSE Journals Agreement 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49667,Durham_University,Band 4,Higher Education,Durham University,Active,2014-11-24,Oxford Handbooks Online For Higher Education - New Orders 2014-2017,2014-11-24,2017-08-31,Jisc Collections OUP AGreement HE August 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
49468,Edge_Hill_University,Band 6,Higher Education,Edge Hill University,Active,2014-11-14,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49475,Edge_Hill_University,Band 6,Higher Education,Edge Hill University,Active,2014-11-14,Oxford University Press Journals '2014 Full Collection' offer 2015-2017,2015-01-01,2017-12-31,Jisc Collections OUP Journals Full Collection 2014 agreement 2015-17,2015-01-01,2017-12-31,Sublicence,England,Request sent,NESLi2 Agreement
49711,Edge_Hill_University,Band 6,Higher Education,Edge Hill University,Active,2014-11-25,Project MUSE Journals Agreement 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49726,Edge_Hill_University,Band 6,Higher Education,Edge Hill University,Active,2014-11-26,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49322,Edinburgh_Napier_University,Band 6,Higher Education,Edinburgh Napier University,Active,2014-11-06,CUP SHEDL 2015 (Cambridge University Press) offer,2015-01-01,2015-12-31,Cambridge University Press Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Active,Consortia Agreement
49334,Edinburgh_Napier_University,Band 6,Higher Education,Edinburgh Napier University,Active,2014-11-06,Project MUSE SHEDL 2015 Offer,2015-01-01,2015-12-31,Project MUSE Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Active,Consortia Agreement
49341,Edinburgh_Napier_University,Band 6,Higher Education,Edinburgh Napier University,Active,2014-11-06,"Springer SHEDL 2015 Journals, Ebooks ",2015-01-01,2015-12-31,Springer Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Active,Consortia Agreement
49364,Edinburgh_Napier_University,Band 6,Higher Education,Edinburgh Napier University,Active,2014-11-07,Scran 2014 -2017 Agreement,2014-11-07,2017-10-31,Jisc Collections SCRAN Database Oct 2017,2014-11-01,2017-10-31,Direct,Scotland,Request sent,Yearly Agreement
49405,Edinburgh_Napier_University,Band 6,Higher Education,Edinburgh Napier University,Active,2014-11-11,Digimap Ordnance Survey Collection®  2014-2016,2014-11-11,2016-07-31,Digimap Main HE and FE Licence with End User Licence Agreement 2014,2014-08-01,2016-07-31,Sublicence,Scotland,Active,Yearly Agreement
49621,Edinburgh_Napier_University,Band 6,Higher Education,Edinburgh Napier University,Active,2014-11-21,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-21,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,Scotland,Active,Yearly Agreement
49381,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-11-10,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Active,NESLi2 Agreement
49384,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-11-10,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-10,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,Scotland,Active,Yearly Agreement
49390,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-11-10,Scran 2014 -2017 Agreement,2014-11-10,2017-10-31,Jisc Collections SCRAN Database Oct 2017,2014-11-01,2017-10-31,Direct,Scotland,Request sent,Yearly Agreement
49398,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-11-11,Annual Reviews Journals 2015-2017 Agreement,2015-01-01,2017-12-31,Jisc Collections Annual Reviews Journal Agreement Dec 2017,2015-01-01,2017-12-31,Sublicence,Scotland,Active,NESLi2 Agreement
49417,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-11-11,Digimap Ordnance Survey Collection®  2014-2016,2014-11-11,2016-07-31,Digimap Main HE and FE Licence with End User Licence Agreement 2014,2014-08-01,2016-07-31,Sublicence,Scotland,Active,Yearly Agreement
49689,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-11-25,Taylor & Francis Journals and OA Offset Agreement 2015-2017,2015-01-01,2017-12-31,Taylor and Francis Journals and Offset 2015-2017,2015-01-01,2017-12-31,Direct,Scotland,Active,NESLi2 Agreement
49792,Glasgow_School_of_Art,Band 9,Higher Education,Glasgow School of Art,Active,2014-11-28,Digimap Ordnance Survey Collection®  2014-2016,2014-11-28,2016-07-31,Digimap Main HE and FE Licence with End User Licence Agreement 2014,2014-08-01,2016-07-31,Sublicence,Scotland,Active,Yearly Agreement
49353,Glyndwr_University,Band 8,Higher Education,Glyndŵr University,Active,2014-11-06,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,Wales,Active,NESLi2 Agreement
49459,"Goldsmiths_College,_University_of_London",Band 7,Higher Education,"Goldsmiths College, University of London",Active,2014-11-13,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49533,"Goldsmiths_College,_University_of_London",Band 7,Higher Education,"Goldsmiths College, University of London",Active,2014-11-19,Project MUSE Journals Agreement 2015 to 2017,2015-01-01,2017-12-31,Jisc Collections Johns Hopkins University Press Project MUSE Dec 2017,2015-01-01,2017-12-31,Sublicence,England,Active,NESLi2 Agreement
49728,"Goldsmiths_College,_University_of_London",Band 7,Higher Education,"Goldsmiths College, University of London",Active,2014-11-26,Oxford University Press Journals Subject Collections 2015 offer,2015-01-01,2015-12-31,Jisc Collections OUP Journals Subject Collections 2015,2015-01-01,2015-12-31,Sublicence,England,Request sent,NESLi2 Agreement
49496,Heriot-Watt_University,Band 5B,Higher Education,Heriot-Watt University,Active,2014-11-17,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-17,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,Scotland,Active,Yearly Agreement
49298,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-11-05,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Sublicence,England,Active,NESLi2 Agreement
49608,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-11-20,Euclid Prime Jisc Collections SMP 2015,2015-01-01,2015-12-31,Jisc Collections SMP Euclid Prime 2015,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
49763,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-11-27,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Active,NESLi2 Agreement
