SubscriptionId,InstitutionName,NewJiscBand,Sector,JC Institution Name,AccountStatus,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,Country,SubscriptionStatus,Agreement Type
49152,Birkbeck_College,Band 7,Higher Education,Birkbeck College,Active,2014-10-29,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-01,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
49046,Bishop_Grosseteste_University_College_Lincoln,Band 10,Higher Education,Bishop Grosseteste University,Active,2014-10-20,The Times Digital Archive (1785-2008 and rolling) 2014-2017,2014-10-22,2017-07-31,Jisc Collections Cengage Times Digital Archive July 2017,2014-08-01,2017-07-31,Sublicence,England,Active,Yearly Agreement
49045,Bishop_Grosseteste_University_College_Lincoln,Band 10,Higher Education,Bishop Grosseteste University,Active,2014-10-20,Oxford Dictionary of National Biography For Higher Education - New Orders 2014-2017,2014-10-21,2017-08-31,Jisc Collections OUP Agreement HE August 2017,2014-09-01,2017-08-31,Sublicence,England,Active,Yearly Agreement
48737,Bournemouth_University,Band 5B,Higher Education,Bournemouth University,Active,2014-10-01,Journal and Highly Cited Data (JHCD) - Upgrade for JCR 3 Year Commitment Subscribers,2014-10-01,2016-09-30,Jisc Collections Thomson Reuters Journal and Highly Cited Data Upgrade Sept 2016,2014-10-01,2016-09-30,Sublicence,England,Active,Yearly Agreement
49159,Bournemouth_University,Band 5B,Higher Education,Bournemouth University,Active,2014-10-29,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-01,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
49094,Bournemouth_University,Band 5B,Higher Education,Bournemouth University,Active,2014-10-24,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49060,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-10-21,"The Burney Collection, 19th Century British Library Newspapers and 19th Century UK Periodicals Online Series 1 (2014 - 2017)",2014-10-21,2017-07-31,Cengage Jisc Collections Hosting Arrangement July 2017,2014-08-01,2017-07-31,Sublicence,England,Active,Yearly Agreement
48774,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-10-02,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-10-02,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
48775,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-10-02,BFI InView  (2014-18),2014-10-02,2018-08-31,HEFCE British Film Institute BFI Inview Aug 2018,2014-09-01,2018-08-31,Sublicence,England,Active,Free Agreement
49093,Brunel_University,Band 5B,Higher Education,Brunel University,Active,2014-10-24,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49039,Canterbury_Christ_Church_University,Band 6,Higher Education,Canterbury Christ Church University,Active,2014-10-17,Journal and Highly Cited Data (JHCD) - Upgrade for JCR Annual Commitment Subscribers,2014-10-17,2016-09-30,Jisc Collections Thomson Reuters Journal and Highly Cited Data Upgrade Sept 2016,2014-10-01,2016-09-30,Sublicence,England,Request sent,Yearly Agreement
49116,Cardiff_Metropolitan_University,Band 7,Higher Education,Cardiff Metropolitan University,Active,2014-10-28,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Direct,Wales,Request sent,NESLi2 Agreement
48992,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-10-15,Cambridge Books Online Evidence-based Acquisition 2014,2014-10-15,2015-07-31,Cambridge Books Online Evidence-based Acquisition,2014-08-01,2015-07-31,Direct,Wales,Active,NESLi2 Agreement
49130,Cardiff_University,Band 3,Higher Education,Cardiff University,Active,2014-10-28,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,Wales,Request sent,NESLi2 Agreement
48895,"City_University,_London",Band 5A,Higher Education,"City University, London",Active,2014-10-08,BFI InView  (2014-18),2014-10-08,2018-08-31,HEFCE British Film Institute BFI Inview Aug 2018,2014-09-01,2018-08-31,Sublicence,England,Active,Free Agreement
49020,Coventry_University,Band 5A,Higher Education,Coventry University,Active,2014-10-16,IOP Journal Archive 1874-1998,2014-10-16,2014-12-31,HEFCE IOP Publishing Ltd IOPP Journals Archive no expiry date,2010-01-01,2014-12-31,Direct,England,Request sent,Free Agreement
48823,Durham_University,Band 4,Higher Education,Durham University,Active,2014-10-06,BFI InView  (2014-18),2014-10-06,2018-08-31,HEFCE British Film Institute BFI Inview Aug 2018,2014-09-01,2018-08-31,Sublicence,England,Active,Free Agreement
49111,Durham_University,Band 4,Higher Education,Durham University,Active,2014-10-27,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49154,Durham_University,Band 4,Higher Education,Durham University,Active,2014-10-29,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-01,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
49088,Durham_University,Band 4,Higher Education,Durham University,Active,2014-10-23,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49191,Edge_Hill_University,Band 6,Higher Education,Edge Hill University,Active,2014-10-30,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-01,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
48915,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-10-09,CUP SHEDL 2015 (Cambridge University Press) offer,2015-01-01,2015-12-31,Cambridge University Press Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Active,Consortia Agreement
48929,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-10-09,Project MUSE SHEDL 2015 Offer,2015-01-01,2015-12-31,Project MUSE Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Request sent,Consortia Agreement
48940,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-10-09,"Springer SHEDL 2015 Journals, Ebooks ",2015-01-01,2015-12-31,Springer Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Active,Consortia Agreement
48923,Glasgow_Caledonian_University,Band 5B,Higher Education,Glasgow Caledonian University,Active,2014-10-09,Karger SHEDL 2014-16 (2015),2015-01-01,2016-12-31,Karger SHEDL 2014-16 (2015),2014-01-01,2016-12-31,Sublicence,Scotland,Active,Consortia Agreement
48917,Glasgow_School_of_Art,Band 9,Higher Education,Glasgow School of Art,Active,2014-10-09,CUP SHEDL 2015 (Cambridge University Press) offer,2015-01-01,2015-12-31,Cambridge University Press Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Active,Consortia Agreement
48931,Glasgow_School_of_Art,Band 9,Higher Education,Glasgow School of Art,Active,2014-10-09,Project MUSE SHEDL 2015 Offer,2015-01-01,2015-12-31,Project MUSE Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Request sent,Consortia Agreement
48942,Glasgow_School_of_Art,Band 9,Higher Education,Glasgow School of Art,Active,2014-10-09,"Springer SHEDL 2015 Journals, Ebooks ",2015-01-01,2015-12-31,Springer Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Active,Consortia Agreement
48868,Glyndwr_University,Band 8,Higher Education,Glyndŵr University,Active,2014-10-08,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-10-08,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,Wales,Request sent,Yearly Agreement
49121,"Goldsmiths_College,_University_of_London",Band 7,Higher Education,"Goldsmiths College, University of London",Active,2014-10-28,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
48918,Heriot-Watt_University,Band 5B,Higher Education,Heriot-Watt University,Active,2014-10-09,CUP SHEDL 2015 (Cambridge University Press) offer,2015-01-01,2015-12-31,Cambridge University Press Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Active,Consortia Agreement
48932,Heriot-Watt_University,Band 5B,Higher Education,Heriot-Watt University,Active,2014-10-09,Project MUSE SHEDL 2015 Offer,2015-01-01,2015-12-31,Project MUSE Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Request sent,Consortia Agreement
48943,Heriot-Watt_University,Band 5B,Higher Education,Heriot-Watt University,Active,2014-10-09,"Springer SHEDL 2015 Journals, Ebooks ",2015-01-01,2015-12-31,Springer Jisc Collections SHEDL Dec 2015,2015-01-01,2015-12-31,Sublicence,Scotland,Active,Consortia Agreement
49100,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2014-10-24,Reaxys 2014 -19 (5 year commitment),2014-11-01,2019-10-31,Elsevier Reaxys Nov 2014 - Oct 2019,2014-11-01,2019-10-31,Direct,England,Request sent,Yearly Agreement
48832,Institute_of_Cancer_Research,Band 7,Higher Education,Institute of Cancer Research,Active,2014-10-07,Reaxys 2014 -19 (5 year commitment),2014-11-01,2019-10-31,Elsevier Reaxys Nov 2014 - Oct 2019,2014-11-01,2019-10-31,Direct,England,Request sent,Yearly Agreement
49070,Institute_of_Cancer_Research,Band 7,Higher Education,Institute of Cancer Research,Active,2014-10-22,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49187,Keele_University,Band 6,Higher Education,Keele University,Active,2014-10-30,Reaxys 2014 -19 (5 year commitment),2014-11-01,2019-10-31,Elsevier Reaxys Nov 2014 - Oct 2019,2014-11-01,2019-10-31,Direct,England,Request sent,Yearly Agreement
49112,Keele_University,Band 6,Higher Education,Keele University,Active,2014-10-27,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49040,King's_College_London,Band 2,Higher Education,King's College London,Active,2014-10-17,IOS Press SMP Ejournals 2015-2017,2015-01-01,2017-12-31,IOS Press SMP Ejournals 2015-2017,2015-01-01,2017-12-31,Direct,England,Active,NESLi2 Agreement
49120,King's_College_London,Band 2,Higher Education,King's College London,Active,2014-10-28,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49102,King's_College_London,Band 2,Higher Education,King's College London,Active,2014-10-24,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
48779,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2014-10-02,BFI InView  (2014-18),2014-10-02,2018-08-31,HEFCE British Film Institute BFI Inview Aug 2018,2014-09-01,2018-08-31,Sublicence,England,Active,Free Agreement
49077,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2014-10-23,Reaxys 2014 -19 (5 year commitment),2014-11-01,2019-10-31,Elsevier Reaxys Nov 2014 - Oct 2019,2014-11-01,2019-10-31,Direct,England,Request sent,Yearly Agreement
49181,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2014-10-30,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Request sent,NESLi2 Agreement
49096,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2014-10-24,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49184,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2014-10-30,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-01,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
49128,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2014-10-28,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49104,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2014-10-27,British Standards Online 2014-2017,2014-11-01,2017-05-31,JISC Collections BSI Standards Ltd British Standards Online May 2017 ,2014-06-01,2017-05-31,Sublicence,England,Active,Yearly Agreement
49161,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2014-10-29,Walter de Gruyter Jisc Collections SMP 2015 offer,2015-01-01,2015-12-31,Walter de Gruyter Jisc Collections SMP 2015 offer,2015-01-01,2015-12-31,Direct,England,Active,NESLi2 Agreement
49145,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2014-10-29,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-01,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
49090,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2014-10-24,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
48763,Leeds_Metropolitan_University,Band 5B,Higher Education,Leeds Beckett University,Active,2014-10-02,Oxford Journals Archive (2014-2017 for access via OUP's platform),2014-10-02,2017-07-31,Oxford Journals Jisc Collections Oxford Journal Archive July 2017,2014-08-01,2017-07-31,Sublicence,England,Active,Yearly Agreement
48783,Leeds_Metropolitan_University,Band 5B,Higher Education,Leeds Beckett University,Active,2014-10-02,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-10-02,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
49079,Leeds_Metropolitan_University,Band 5B,Higher Education,Leeds Beckett University,Active,2014-10-23,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49164,Leeds_Trinity_&_All_Saints,Band 9,Higher Education,Leeds Trinity University,Active,2014-10-29,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-01,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
48920,Liverpool_Hope_University,Band 8,Higher Education,Liverpool Hope University,Active,2014-10-09,"The Burney Collection, 19th Century British Library Newspapers and 19th Century UK Periodicals Online Series 1 (2014 - 2017)",2014-10-09,2017-07-31,Cengage Jisc Collections Hosting Arrangement July 2017,2014-08-01,2017-07-31,Sublicence,England,Active,Yearly Agreement
48951,Liverpool_Hope_University,Band 8,Higher Education,Liverpool Hope University,Active,2014-10-10,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-10-10,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
48849,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2014-10-07,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-10-07,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
49044,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2014-10-20,Reaxys 2014 -19 (5 year commitment),2014-11-01,2019-10-31,Elsevier Reaxys Nov 2014 - Oct 2019,2014-11-01,2019-10-31,Direct,England,Request sent,Yearly Agreement
49043,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2014-10-20,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Request sent,NESLi2 Agreement
49080,Liverpool_John_Moores_University,Band 5A,Higher Education,Liverpool John Moores University,Active,2014-10-23,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
48734,London_Metropolitan_University,Band 5B,Higher Education,London Metropolitan University,Active,2014-10-01,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-10-01,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
49183,London_Metropolitan_University,Band 5B,Higher Education,London Metropolitan University,Active,2014-10-30,"ProQuest Archives 2014-2017 (House of Commons Parliamentary Papers, British Periodicals Collections I and II, Periodicals Archive Online: Jisc Collections Selection, Early European Books Parts 1-4, and the Vogue Archive)",2014-11-01,2017-10-31,"Jisc Collections ProQuest 18 19 20 C House of Commons Parliamentary Papers, British Periodicals Collection I & II, Periodicals Archive Online Jisc Coll Selection, Early European Books 1-4 and The Vogue Archive October 2017",2014-11-01,2017-10-31,Sublicence,England,Active,Yearly Agreement
48956,London_School_of_Hygiene_&_Tropical_Medicine,Band 6,Higher Education,London School of Hygiene & Tropical Medicine,Active,2014-10-13,Portico eJournals (2014-2017),2014-10-13,2017-06-30,Portico Jisc Collections Portico June 2017,2014-07-01,2017-06-30,Direct,England,Request sent,Yearly Agreement
49115,London_South_Bank_University,Band 5B,Higher Education,London South Bank University,Active,2014-10-28,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-10-28,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
49036,Loughborough_University,Band 5A,Higher Education,Loughborough University,Active,2014-10-17,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Wiley Online Library Journals 2015-2017,2015-01-01,2017-12-31,Direct,England,Request sent,NESLi2 Agreement
49072,Loughborough_University,Band 5A,Higher Education,Loughborough University,Active,2014-10-22,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Nature Publishing Group Journals 2015,2015-01-01,2015-12-31,Direct,England,Request sent,NESLi2 Agreement
49085,Loughborough_University,Band 5A,Higher Education,Loughborough University,Active,2014-10-23,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49117,Middlesex_University,Band 5A,Higher Education,Middlesex University,Active,2014-10-28,"The Burney Collection, 19th Century British Library Newspapers and 19th Century UK Periodicals Online Series 1 (2014 - 2017)",2014-10-28,2017-07-31,Cengage Jisc Collections Hosting Arrangement July 2017,2014-08-01,2017-07-31,Sublicence,England,Active,Yearly Agreement
49047,Middlesex_University,Band 5A,Higher Education,Middlesex University,Active,2014-10-20,Journal and Highly Cited Data (JHCD) - Upgrade for JCR 3 Year Commitment Subscribers,2014-10-20,2016-09-30,Jisc Collections Thomson Reuters Journal and Highly Cited Data Upgrade Sept 2016,2014-10-01,2016-09-30,Sublicence,England,Request sent,Yearly Agreement
48898,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-10-08,Oxford Journals Archive (2014-2017 for access via OUP's platform),2014-10-08,2017-07-31,Oxford Journals Jisc Collections Oxford Journal Archive July 2017,2014-08-01,2017-07-31,Sublicence,England,Active,Yearly Agreement
48896,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-10-08,Science Classic,2014-10-08,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,England,Active,Free Agreement
48887,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-10-08,Reaxys 2014 -19 (5 year commitment),2014-11-01,2019-10-31,Elsevier Reaxys Nov 2014 - Oct 2019,2014-11-01,2019-10-31,Direct,England,Request sent,Yearly Agreement
49165,Newcastle_University,Band 3,Higher Education,Newcastle University,Active,2014-10-29,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
49074,"Newman_University_College,_Birmingham",Band 9,Higher Education,Newman University,Active,2014-10-23,The Literary Encyclopedia (2012 to 2015),2014-10-23,2015-08-31,JISCCollectionsTheLiteraryDictionaryCompanyLtdLiteraryEncyclopediaDatabaseLicenceSubLicence2012to2015Final,2012-09-01,2015-08-31,Sublicence,England,Active,Yearly Agreement
48857,"Newman_University_College,_Birmingham",Band 9,Higher Education,Newman University,Active,2014-10-07,BFI InView  (2014-18),2014-10-07,2018-08-31,HEFCE British Film Institute BFI Inview Aug 2018,2014-09-01,2018-08-31,Sublicence,England,Active,Free Agreement
49107,Northumbria_University,Band 5A,Higher Education,Northumbria University,Active,2014-10-27,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-10-27,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
49166,Northumbria_University,Band 5A,Higher Education,Northumbria University,Active,2014-10-30,Reaxys 2014 -19 (5 year commitment),2014-11-01,2019-10-31,Elsevier Reaxys Nov 2014 - Oct 2019,2014-11-01,2019-10-31,Direct,England,Request sent,Yearly Agreement
49129,Northumbria_University,Band 5A,Higher Education,Northumbria University,Active,2014-10-28,ACM Digital Library 2014-16,2015-01-01,2016-12-31,ACM Digital Library 2014-16,2015-01-01,2016-12-31,Direct,England,Request sent,NESLi2 Agreement
48989,Nottingham_Trent_University,Band 5A,Higher Education,Nottingham Trent University,Active,2014-10-15,"OUP Online Databases package 2014-2017, for existing HE subscribers",2014-10-15,2017-08-31,Jisc Collections Oxford University Press OUP Online Products Aug 2017,2014-09-01,2017-08-31,Sublicence,England,Request sent,Yearly Agreement
