"31865,http://link.springer.com/0971-9202,207,6139,http://link.springer.com/journal/13224
",updated
"31866,http://link.springer.com/0019-5588,207,5791,http://link.springer.com/journal/13226
",updated
"31867,http://link.springer.com/0022-1155,207,5872,http://link.springer.com/journal/13197
",updated
"31868,http://link.springer.com/0976-4348,207,2739,http://link.springer.com/journal/13198
",updated
"31869,http://link.springer.com/0975-7651,207,2680,http://link.springer.com/journal/13193
",updated
"31870,http://link.springer.com/0029-568X,207,6141,http://link.springer.com/journal/13237
",updated
"31871,http://link.springer.com/0972-172X,207,5924,http://link.springer.com/journal/13196
",updated
"31872,http://link.springer.com/1029-8479,207,4499,http://link.springer.com/journal/13130
",updated
"31873,http://link.springer.com/1063-7834,207,6037,http://link.springer.com/journal/11451
",updated
"31874,http://link.springer.com/1063-7826,207,6099,http://link.springer.com/journal/11453
",updated
"31875,http://link.springer.com/0021-3640,207,5831,http://link.springer.com/journal/11448
",updated
"31876,http://link.springer.com/1063-7761,207,5869,http://link.springer.com/journal/11447
",updated
"31877,http://link.springer.com/1063-7842,207,6124,http://link.springer.com/journal/11454
",updated
"31878,http://link.springer.com/1063-7850,207,6125,http://link.springer.com/journal/11455
",updated
"31879,http://link.springer.com/1094-6136,207,2958,http://link.springer.com/journal/10951
",updated
"31880,http://link.springer.com/0008-0624,207,2341,http://link.springer.com/journal/10092
",updated
"31881,http://link.springer.com/1123-6337,207,3352,http://link.springer.com/journal/10151
",updated
"31882,http://link.springer.com/1593-8883,207,2462,http://link.springer.com/journal/10203
",updated
"31883,http://link.springer.com/1265-4906,207,2659,http://link.springer.com/journal/10029
",updated
"31884,http://link.springer.com/0930-1038,207,3341,http://link.springer.com/journal/276
",updated
"31885,http://link.springer.com/1292-8941,207,3363,http://link.springer.com/journal/10189
",updated
"31886,http://link.springer.com/1286-4560,207,5577,http://link.springer.com/journal/13595
",updated
"31887,http://link.springer.com/0044-8435,207,5581,http://link.springer.com/journal/13592
",updated
"31888,http://link.springer.com/1311-0454,207,5742,http://link.springer.com/journal/13540
",updated
"31889,http://link.springer.com/0366-6352,207,5644,http://link.springer.com/journal/11696
",updated
"31890,http://link.springer.com/0440-6605,207,5775,http://link.springer.com/journal/11687
",updated
"31891,http://link.springer.com/0006-3088,207,5616,http://link.springer.com/journal/11756
",updated
"31892,http://link.springer.com/0139-9918,207,5964,http://link.springer.com/journal/12175
",updated
"31893,http://link.springer.com/1210-3055,207,5779,http://link.springer.com/journal/13374
",updated
"31894,http://link.springer.com/1342-078X,207,5720,http://link.springer.com/journal/12199
",updated
"31895,http://link.springer.com/0003-6862,207,5583,http://link.springer.com/journal/13355
",updated
"31896,http://link.springer.com/1340-6000,207,3139,http://link.springer.com/journal/10043
",updated
"31897,http://link.springer.com/0968-5243,207,3011,http://link.springer.com/journal/10334
",updated
"31898,http://link.springer.com/1364-6745,207,3111,http://link.springer.com/journal/10048
",updated
"31899,http://link.springer.com/0001-9054,207,2193,http://link.springer.com/journal/10
",updated
"31900,http://link.springer.com/0002-5240,207,2203,http://link.springer.com/journal/12
",updated
"31901,http://link.springer.com/0003-889X,207,2250,http://link.springer.com/journal/13
",updated
"31902,http://link.springer.com/1016-3328,207,2417,http://link.springer.com/journal/37
",updated
"31903,http://link.springer.com/1016-443X,207,2633,http://link.springer.com/journal/39
",updated
"31904,http://link.springer.com/0378-620X,207,2696,http://link.springer.com/journal/20
",updated
"31905,http://link.springer.com/0047-2468,207,2863,http://link.springer.com/journal/22
",updated
"31906,http://link.springer.com/1021-9722,207,3121,http://link.springer.com/journal/30
",updated
"31907,http://link.springer.com/1422-6383,207,3253,http://link.springer.com/journal/25
",updated
"31908,http://link.springer.com/1022-1824,207,3292,http://link.springer.com/journal/29
",updated
"31909,http://link.springer.com/0044-2275,207,3442,http://link.springer.com/journal/33
",updated
"31910,http://link.springer.com/1015-1621,207,2248,http://link.springer.com/journal/27
",updated
"31911,http://link.springer.com/1420-682X,207,2362,http://link.springer.com/journal/18
",updated
"31912,http://link.springer.com/1023-3830,207,2683,http://link.springer.com/journal/11
",updated
"31913,http://link.springer.com/0020-1812,207,2693,http://link.springer.com/journal/40
",updated
"31914,http://link.springer.com/0033-4553,207,3228,http://link.springer.com/journal/24
",updated
"31915,http://link.springer.com/0036-6978,207,3124,http://link.springer.com/journal/48
",updated
"31916,http://link.springer.com/1422-6928,207,2902,http://link.springer.com/journal/21
",updated
"31917,http://link.springer.com/1422-6944,207,3174,http://link.springer.com/journal/16
",updated
"31918,http://link.springer.com/1019-6781,207,5713,http://link.springer.com/journal/12525
",updated
"31919,http://link.springer.com/1010-4283,207,4481,http://link.springer.com/journal/13277
",updated
"31920,http://link.springer.com/0937-7409,207,2373,http://link.springer.com/journal/49
",updated
"31921,http://link.springer.com/1424-0637,207,2217,http://link.springer.com/journal/23
",updated
"31922,http://link.springer.com/1424-3199,207,2844,http://link.springer.com/journal/28
",updated
"31923,http://link.springer.com/1424-9286,207,3063,http://link.springer.com/journal/32
",updated
"31924,http://link.springer.com/0340-0727,207,3218,http://link.springer.com/journal/426
",updated
"31925,http://link.springer.com/0947-3602,207,3248,http://link.springer.com/journal/766
",updated
"31926,http://link.springer.com/0949-944X,207,2485,http://link.springer.com/journal/427
",updated
"31927,http://link.springer.com/0012-186X,207,2486,http://link.springer.com/journal/125
",updated
"31928,http://link.springer.com/0179-5376,207,2491,http://link.springer.com/journal/454
",updated
"31929,http://link.springer.com/0178-2770,207,2494,http://link.springer.com/journal/446
",updated
"31930,http://link.springer.com/0179-051X,207,2502,http://link.springer.com/journal/455
",updated
"31931,http://link.springer.com/0938-2259,207,2509,http://link.springer.com/journal/199
",updated
"31932,http://link.springer.com/0948-7921,207,2518,http://link.springer.com/journal/202
",updated
"31933,http://link.springer.com/0942-8925,207,2172,http://link.springer.com/journal/261
",updated
"31934,http://link.springer.com/0949-1775,207,2173,http://link.springer.com/journal/769
",updated
"31935,http://link.springer.com/0001-5903,207,2180,http://link.springer.com/journal/236
",updated
"31936,http://link.springer.com/0001-6322,207,2184,http://link.springer.com/journal/401
",updated
"31937,http://link.springer.com/0178-4617,207,2205,http://link.springer.com/journal/453
",updated
"31938,http://link.springer.com/0003-2417,207,2463,http://link.springer.com/journal/101
",updated
"31939,http://link.springer.com/0939-5555,207,2223,http://link.springer.com/journal/277
",updated
"31940,http://link.springer.com/0570-1864,207,3355,http://link.springer.com/journal/168
",updated
"31941,http://link.springer.com/0095-4616,207,2238,http://link.springer.com/journal/245
",updated
"31942,http://link.springer.com/0175-7598,207,2239,http://link.springer.com/journal/253
",updated
"31943,http://link.springer.com/0938-1279,207,2231,http://link.springer.com/journal/200
",updated
"31944,http://link.springer.com/0947-8396,207,2240,http://link.springer.com/journal/339
",updated
"31945,http://link.springer.com/0946-2171,207,2241,http://link.springer.com/journal/340
",updated
"31946,http://link.springer.com/0003-9519,207,2252,http://link.springer.com/journal/407
",updated
"31947,http://link.springer.com/0933-5846,207,2253,http://link.springer.com/journal/153
",updated
"31948,http://link.springer.com/0003-9527,207,2254,http://link.springer.com/journal/205
",updated
"31949,http://link.springer.com/0939-1533,207,2255,http://link.springer.com/journal/419
",updated
"31950,http://link.springer.com/0340-3696,207,2256,http://link.springer.com/journal/403
",updated
"31951,http://link.springer.com/0090-4341,207,2257,http://link.springer.com/journal/244
",updated
"31952,http://link.springer.com/0932-0067,207,2258,http://link.springer.com/journal/404
",updated
"31953,http://link.springer.com/0302-8933,207,2259,http://link.springer.com/journal/203
",updated
"31954,http://link.springer.com/0340-5761,207,2262,http://link.springer.com/journal/204
",updated
"31955,http://link.springer.com/0935-4956,207,2280,http://link.springer.com/journal/159
",updated
"31956,http://link.springer.com/0340-5443,207,2294,http://link.springer.com/journal/265
",updated
"31957,http://link.springer.com/0340-1200,207,2307,http://link.springer.com/journal/422
",updated
"31958,http://link.springer.com/0178-2762,207,2309,http://link.springer.com/journal/374
",updated
"31959,http://link.springer.com/0007-4861,207,2334,http://link.springer.com/journal/128
",updated
"31960,http://link.springer.com/0258-8900,207,2337,http://link.springer.com/journal/445
",updated
"31961,http://link.springer.com/0171-967X,207,2340,http://link.springer.com/journal/223
",updated
"31962,http://link.springer.com/0944-2669,207,2342,http://link.springer.com/journal/526
",updated
"31963,http://link.springer.com/0344-5704,207,2345,http://link.springer.com/journal/280
",updated
"31964,http://link.springer.com/0340-7004,207,2346,http://link.springer.com/journal/262
",updated
"31965,http://link.springer.com/0174-1551,207,2348,http://link.springer.com/journal/270
",updated
"31966,http://link.springer.com/0302-766X,207,2359,http://link.springer.com/journal/441
",updated
"31967,http://link.springer.com/0009-5915,207,2382,http://link.springer.com/journal/412
",updated
"31968,http://link.springer.com/0930-7575,207,2386,http://link.springer.com/journal/382
",updated
"31969,http://link.springer.com/0010-3616,207,2412,http://link.springer.com/journal/220
",updated
"31970,http://link.springer.com/0178-7675,207,2422,http://link.springer.com/journal/466
",updated
"31971,http://link.springer.com/0940-6719,207,2577,http://link.springer.com/journal/586
",updated
"31972,http://link.springer.com/0176-4276,207,2432,http://link.springer.com/journal/365
",updated
"31973,http://link.springer.com/0935-1175,207,2437,http://link.springer.com/journal/161
",updated
"31974,http://link.springer.com/0010-7999,207,2438,http://link.springer.com/journal/410
",updated
"31975,http://link.springer.com/0722-4028,207,2439,http://link.springer.com/journal/338
",updated
"31976,http://link.springer.com/0172-8083,207,2450,http://link.springer.com/journal/294
",updated
"31977,http://link.springer.com/0343-8651,207,2451,http://link.springer.com/journal/284
",updated
"31978,http://link.springer.com/0364-152X,207,2536,http://link.springer.com/journal/267
",updated
"31979,http://link.springer.com/0175-7571,207,2553,http://link.springer.com/journal/249
",updated
"31980,http://link.springer.com/0031-6970,207,2560,http://link.springer.com/journal/228
",updated
"31981,http://link.springer.com/1633-8065,207,2566,http://link.springer.com/journal/590
",updated
"31982,http://link.springer.com/0340-6199,207,2567,http://link.springer.com/journal/431
",updated
"31983,http://link.springer.com/0938-7994,207,2576,http://link.springer.com/journal/330
",updated
"31984,http://link.springer.com/0014-4819,207,2585,http://link.springer.com/journal/221
",updated
"31985,http://link.springer.com/0723-4864,207,2587,http://link.springer.com/journal/348
",updated
"31986,http://link.springer.com/0949-2984,207,2595,http://link.springer.com/journal/780
",updated
"31987,http://link.springer.com/0276-0460,207,2631,http://link.springer.com/journal/367
",updated
"31988,http://link.springer.com/1430-483X,207,2644,http://link.springer.com/journal/767
",updated
"31989,http://link.springer.com/0017-8470,207,2468,http://link.springer.com/journal/105
",updated
"31990,http://link.springer.com/0947-7411,207,2655,http://link.springer.com/journal/231
",updated
"31991,http://link.springer.com/0948-6143,207,2666,http://link.springer.com/journal/418
",updated
"31992,http://link.springer.com/0340-6717,207,2671,http://link.springer.com/journal/439
",updated
"31993,http://link.springer.com/0093-7711,207,2679,http://link.springer.com/journal/251
",updated
"31994,http://link.springer.com/0170-6012,207,2684,http://link.springer.com/journal/287
",updated
"31995,http://link.springer.com/0342-4642,207,2698,http://link.springer.com/journal/134
",updated
"31996,http://link.springer.com/0340-0131,207,2704,http://link.springer.com/journal/420
",updated
"31997,http://link.springer.com/0020-7128,207,2713,http://link.springer.com/journal/484
",updated
"31998,http://link.springer.com/0179-1958,207,2716,http://link.springer.com/journal/384
",updated
"31999,http://link.springer.com/0020-7276,207,2722,http://link.springer.com/journal/182
",updated
"32000,http://link.springer.com/0020-9554,207,2469,http://link.springer.com/journal/108
",updated
"32001,http://link.springer.com/0020-9910,207,2754,http://link.springer.com/journal/222
",updated
"32002,http://link.springer.com/1432-5012,207,2744,http://link.springer.com/journal/799
",updated
"32003,http://link.springer.com/0342-7188,207,2757,http://link.springer.com/journal/271
",updated
"32004,http://link.springer.com/0949-8257,207,2792,http://link.springer.com/journal/775
",updated
"32005,http://link.springer.com/0171-5216,207,2798,http://link.springer.com/journal/432
",updated
"32006,http://link.springer.com/0176-4268,207,2807,http://link.springer.com/journal/357
",updated
"32007,http://link.springer.com/0340-7594,207,2815,http://link.springer.com/journal/359
",updated
"32008,http://link.springer.com/0174-1578,207,2816,http://link.springer.com/journal/360
",updated
"32009,http://link.springer.com/0933-2790,207,2825,http://link.springer.com/journal/145
",updated
"32010,http://link.springer.com/0936-9937,207,2846,http://link.springer.com/journal/191
",updated
"32011,http://link.springer.com/0949-7714,207,2861,http://link.springer.com/journal/190
",updated
"32012,http://link.springer.com/0303-6812,207,2900,http://link.springer.com/journal/285
",updated
"32013,http://link.springer.com/0022-2631,207,2910,http://link.springer.com/journal/232
",updated
"32014,http://link.springer.com/0022-2844,207,2912,http://link.springer.com/journal/239
",updated
"32015,http://link.springer.com/0946-2716,207,2914,http://link.springer.com/journal/109
",updated
"32016,http://link.springer.com/0340-5354,207,2921,http://link.springer.com/journal/415
",updated
"32017,http://link.springer.com/0938-8974,207,2924,http://link.springer.com/journal/332
",updated
"32018,http://link.springer.com/0933-1433,207,2941,http://link.springer.com/journal/148
",updated
"32019,http://link.springer.com/0341-2040,207,3007,http://link.springer.com/journal/408
",updated
"32020,http://link.springer.com/0932-8092,207,3010,http://link.springer.com/journal/138
",updated
"32021,http://link.springer.com/0938-8990,207,3012,http://link.springer.com/journal/335
",updated
"32022,http://link.springer.com/0025-2611,207,3014,http://link.springer.com/journal/229
",updated
"32023,http://link.springer.com/0025-3162,207,3015,http://link.springer.com/journal/227
",updated
"32024,http://link.springer.com/0025-5831,207,3031,http://link.springer.com/journal/208
",updated
"32025,http://link.springer.com/0720-728X,207,5967,http://link.springer.com/journal/591
",updated
"32026,http://link.springer.com/0025-5874,207,3032,http://link.springer.com/journal/209
",updated
"32027,http://link.springer.com/0300-8584,207,3038,http://link.springer.com/journal/430
",updated
"32028,http://link.springer.com/0095-3628,207,3058,http://link.springer.com/journal/248
",updated
"32029,http://link.springer.com/0946-7076,207,3062,http://link.springer.com/journal/542
",updated
"32030,http://link.springer.com/0026-4598,207,3068,http://link.springer.com/journal/126
",updated
"32031,http://link.springer.com/0942-4962,207,3088,http://link.springer.com/journal/530
",updated
"32032,http://link.springer.com/0940-6360,207,3091,http://link.springer.com/journal/572
",updated
"32033,http://link.springer.com/0028-1042,207,3100,http://link.springer.com/journal/114
",updated
"32034,http://link.springer.com/0028-1298,207,3101,http://link.springer.com/journal/210
",updated
"32035,http://link.springer.com/0028-3940,207,3115,http://link.springer.com/journal/234
",updated
"32036,http://link.springer.com/0029-8549,207,3133,http://link.springer.com/journal/442
",updated
"32037,http://link.springer.com/0932-0113,207,3155,http://link.springer.com/journal/436
",updated
"32038,http://link.springer.com/0172-8113,207,2477,http://link.springer.com/journal/292
",updated
"32039,http://link.springer.com/0172-0643,207,3158,http://link.springer.com/journal/246
",updated
"32040,http://link.springer.com/0931-041X,207,3159,http://link.springer.com/journal/467
",updated
"32041,http://link.springer.com/0301-0449,207,3160,http://link.springer.com/journal/247
",updated
"32042,http://link.springer.com/0031-6768,207,3165,http://link.springer.com/journal/424
",updated
"32043,http://link.springer.com/0342-1791,207,3173,http://link.springer.com/journal/269
",updated
"32044,http://link.springer.com/0721-7714,207,3180,http://link.springer.com/journal/299
",updated
"32045,http://link.springer.com/0032-0935,207,3187,http://link.springer.com/journal/425
",updated
"32046,http://link.springer.com/0722-4060,207,3189,http://link.springer.com/journal/300
",updated
"32047,http://link.springer.com/0178-8051,207,3204,http://link.springer.com/journal/440
",updated
"32048,http://link.springer.com/0033-3158,207,3221,http://link.springer.com/journal/213
",updated
"32049,http://link.springer.com/0935-6185,207,3223,http://link.springer.com/journal/278
",updated
"32050,http://link.springer.com/0301-634X,207,3237,http://link.springer.com/journal/411
",updated
"32051,http://link.springer.com/0033-832X,207,2479,http://link.springer.com/journal/117
",updated
"32052,http://link.springer.com/0932-433X,207,2480,http://link.springer.com/journal/482
",updated
"32053,http://link.springer.com/0037-1912,207,3293,http://link.springer.com/journal/233
",updated
"32054,http://link.springer.com/0934-0882,207,3300,http://link.springer.com/journal/497
",updated
"32055,http://link.springer.com/0938-1287,207,3302,http://link.springer.com/journal/193
",updated
"32056,http://link.springer.com/0364-2348,207,3305,http://link.springer.com/journal/256
",updated
"32057,http://link.springer.com/0176-1714,207,3308,http://link.springer.com/journal/355
",updated
"32058,http://link.springer.com/0174-3635,207,3323,http://link.springer.com/journal/548
",updated
"32059,http://link.springer.com/0930-2794,207,3342,http://link.springer.com/journal/464
",updated
"32060,http://link.springer.com/1432-881X,207,3387,http://link.springer.com/journal/214
",updated
"32061,http://link.springer.com/0040-5752,207,3350,http://link.springer.com/journal/122
",updated
"32062,http://link.springer.com/0935-4964,207,3384,http://link.springer.com/journal/162
",updated
"32063,http://link.springer.com/0931-1890,207,3406,http://link.springer.com/journal/468
",updated
"32064,http://link.springer.com/0943-3481,207,3415,http://link.springer.com/journal/550
",updated
"32065,http://link.springer.com/0945-6317,207,3418,http://link.springer.com/journal/428
",updated
"32066,http://link.springer.com/0178-2789,207,3381,http://link.springer.com/journal/371
",updated
"32067,http://link.springer.com/0364-2313,207,3439,http://link.springer.com/journal/268
",updated
"32068,http://link.springer.com/0720-213X,207,3452,http://link.springer.com/journal/435
",updated
"32069,http://link.springer.com/0341-2695,207,2749,http://link.springer.com/journal/264
",updated
"32070,http://link.springer.com/1432-2994,207,3022,http://link.springer.com/journal/186
",updated
"32071,http://link.springer.com/0043-7719,207,3437,http://link.springer.com/journal/226
",updated
"32072,http://link.springer.com/0940-5429,207,2176,http://link.springer.com/journal/592
",updated
"32073,http://link.springer.com/0364-216X,207,2195,http://link.springer.com/journal/266
",updated
"32074,http://link.springer.com/0177-7963,207,2593,http://link.springer.com/journal/601
",updated
"32075,http://link.springer.com/0304-8608,207,2263,http://link.springer.com/journal/705
",updated
"32076,http://link.springer.com/0256-7040,207,2380,http://link.springer.com/journal/381
",updated
"32077,http://link.springer.com/1432-9360,207,2428,http://link.springer.com/journal/791
",updated
"32078,http://link.springer.com/0009-4722,207,2464,http://link.springer.com/journal/104
",updated
"32079,http://link.springer.com/0017-5994,207,2467,http://link.springer.com/journal/129
",updated
"32080,http://link.springer.com/0028-2804,207,2473,http://link.springer.com/journal/115
",updated
"32081,http://link.springer.com/0947-8965,207,2474,http://link.springer.com/journal/761
",updated
"32082,http://link.springer.com/0941-293X,207,2475,http://link.springer.com/journal/347
",updated
"32083,http://link.springer.com/0085-4530,207,2476,http://link.springer.com/journal/132
",updated
"32084,http://link.springer.com/0177-5537,207,2481,http://link.springer.com/journal/113
",updated
"32085,http://link.springer.com/0017-6192,207,2667,http://link.springer.com/journal/106
",updated
"32086,http://link.springer.com/0025-2514,207,3013,http://link.springer.com/journal/337
",updated
"32087,http://link.springer.com/0026-9298,207,3083,http://link.springer.com/journal/112
",updated
"32088,http://link.springer.com/1432-4350,207,3393,http://link.springer.com/journal/224
",updated
"32089,http://link.springer.com/0340-2592,207,2482,http://link.springer.com/journal/120
",updated
"32090,http://link.springer.com/1432-8488,207,2966,http://link.springer.com/journal/10008
",updated
"32091,http://link.springer.com/1433-2779,207,2747,http://link.springer.com/journal/10009
",updated
"32092,http://link.springer.com/1433-2833,207,2745,http://link.springer.com/journal/10032
",updated
"32093,http://link.springer.com/0937-941X,207,3148,http://link.springer.com/journal/198
",updated
"32094,http://link.springer.com/0934-5043,207,2609,http://link.springer.com/journal/165
",updated
"32095,http://link.springer.com/0268-3768,207,3365,http://link.springer.com/journal/170
",updated
"32096,http://link.springer.com/0937-3462,207,2752,http://link.springer.com/journal/192
",updated
"32097,http://link.springer.com/0941-0643,207,3108,http://link.springer.com/journal/521
",updated
"32098,http://link.springer.com/1431-0651,207,2589,http://link.springer.com/journal/792
",updated
"32099,http://link.springer.com/0941-4355,207,3339,http://link.springer.com/journal/520
",updated
"32100,http://link.springer.com/0942-2056,207,2984,http://link.springer.com/journal/167
",updated
"32101,http://link.springer.com/1432-7643,207,3314,http://link.springer.com/journal/500
",updated
"32102,http://link.springer.com/1433-7541,207,3157,http://link.springer.com/journal/10044
",updated
"32103,http://link.springer.com/0940-1334,207,2552,http://link.springer.com/journal/406
",updated
"32104,http://link.springer.com/0723-8886,207,3045,http://link.springer.com/journal/350
",updated
"32105,http://link.springer.com/0724-4983,207,3440,http://link.springer.com/journal/345
",updated
"32106,http://link.springer.com/0933-7954,207,3312,http://link.springer.com/journal/127
",updated
"32107,http://link.springer.com/0015-7899,207,2611,http://link.springer.com/journal/10010
",updated
"32108,http://link.springer.com/0300-5623,207,3413,http://link.springer.com/journal/240
",updated
"32109,http://link.springer.com/0936-8051,207,2260,http://link.springer.com/journal/402
",updated
"32110,http://link.springer.com/0933-7946,207,2269,http://link.springer.com/journal/142
",updated
"32111,http://link.springer.com/0948-7034,207,2622,http://link.springer.com/journal/772
",updated
"32112,http://link.springer.com/0026-9247,207,3081,http://link.springer.com/journal/706
",updated
"32113,http://link.springer.com/0177-798X,207,3383,http://link.springer.com/journal/704
",updated
"32114,http://link.springer.com/0723-2632,207,3270,http://link.springer.com/journal/603
",updated
"32115,http://link.springer.com/0937-4477,207,2551,http://link.springer.com/journal/405
",updated
"32116,http://link.springer.com/1434-4742,207,3257,http://link.springer.com/journal/10058
",updated
"32117,http://link.springer.com/0937-9819,207,3244,http://link.springer.com/journal/194
",updated
"32118,http://link.springer.com/1434-6001,207,3359,http://link.springer.com/journal/10050
",updated
"32119,http://link.springer.com/1434-6028,207,3360,http://link.springer.com/journal/10051
",updated
"32120,http://link.springer.com/1434-6044,207,3361,http://link.springer.com/journal/10052
",updated
"32121,http://link.springer.com/1434-6060,207,3362,http://link.springer.com/journal/10053
",updated
"32122,http://link.springer.com/1434-5021,207,2641,http://link.springer.com/journal/10035
",updated
"32123,http://link.springer.com/0770-3198,207,2397,http://link.springer.com/journal/10067
",updated
"32124,http://link.springer.com/1359-4338,207,3419,http://link.springer.com/journal/10055
",updated
"32125,http://link.springer.com/0930-343X,207,2569,http://link.springer.com/journal/238
",updated
"32126,http://link.springer.com/1431-2174,207,2676,http://link.springer.com/journal/10040
",updated
"32127,http://link.springer.com/1432-9840,207,2511,http://link.springer.com/journal/10021
",updated
"32128,http://link.springer.com/1434-1816,207,2264,http://link.springer.com/journal/737
",updated
"32129,http://link.springer.com/0340-1855,207,3451,http://link.springer.com/journal/393
",updated
"32130,http://link.springer.com/0948-6704,207,3447,http://link.springer.com/journal/391
",updated
"32131,http://link.springer.com/0930-9225,207,3448,http://link.springer.com/journal/398
",updated
"32132,http://link.springer.com/0300-9564,207,2919,http://link.springer.com/journal/702
",updated
"32133,http://link.springer.com/0035-4511,207,3268,http://link.springer.com/journal/397
",updated
"32134,http://link.springer.com/0303-402X,207,2406,http://link.springer.com/journal/396
",updated
"32135,http://link.springer.com/0938-7412,207,2661,http://link.springer.com/journal/399
",updated
"32136,http://link.springer.com/1018-8827,207,2554,http://link.springer.com/journal/787
",updated
"32137,http://link.springer.com/0300-8428,207,2291,http://link.springer.com/journal/395
",updated
"32138,http://link.springer.com/1435-2443,207,2989,http://link.springer.com/journal/423
",updated
"32139,http://link.springer.com/0934-9723,207,2559,http://link.springer.com/journal/10096
",updated
"32140,http://link.springer.com/1435-5558,207,2401,http://link.springer.com/journal/10111
",updated
"32141,http://link.springer.com/0914-8779,207,2795,http://link.springer.com/journal/774
",updated
"32142,http://link.springer.com/0951-5666,207,2200,http://link.springer.com/journal/146
",updated
"32143,http://link.springer.com/0177-0667,207,2528,http://link.springer.com/journal/366
",updated
"32144,http://link.springer.com/0932-4194,207,3030,http://link.springer.com/journal/498
",updated
"32145,http://link.springer.com/0911-0119,207,2642,http://link.springer.com/journal/373
",updated
"32146,http://link.springer.com/0944-1174,207,2858,http://link.springer.com/journal/535
",updated
"32147,http://link.springer.com/1435-5930,207,5879,http://link.springer.com/journal/10109
",updated
